item_category_id,shop_id,date_block_num,item_cnt_month
25,38,27,8.0
28,38,27,33.0
29,38,27,3.0
30,38,27,350.0
33,38,27,7.0
35,38,27,18.0
37,38,27,41.0
38,38,27,15.0
40,38,27,76.0
41,38,27,14.0
43,38,27,1.0
49,38,27,8.0
55,38,27,124.0
58,38,27,4.0
61,38,27,7.0
62,38,27,2.0
63,38,27,23.0
64,38,27,17.0
65,38,27,17.0
67,38,27,4.0
69,38,27,4.0
70,38,27,51.0
71,38,27,93.0
72,38,27,34.0
75,38,27,7.0
79,38,27,14.0
83,38,27,4.0
2,38,28,4.0
3,38,28,17.0
5,38,28,1.0
6,38,28,5.0
7,38,28,6.0
11,38,28,5.0
14,38,28,1.0
15,38,28,1.0
16,38,28,6.0
19,38,28,112.0
20,38,28,145.0
21,38,28,5.0
22,38,28,19.0
23,38,28,83.0
24,38,28,42.0
25,38,28,3.0
28,38,28,112.0
29,38,28,17.0
30,38,28,138.0
33,38,28,4.0
35,38,28,22.0
37,38,28,26.0
38,38,28,12.0
40,38,28,69.0
41,38,28,1.0
42,38,28,4.0
49,38,28,12.0
55,38,28,110.0
61,38,28,17.0
63,38,28,25.0
64,38,28,14.0
65,38,28,43.0
67,38,28,8.0
69,38,28,9.0
70,38,28,61.0
71,38,28,24.0
72,38,28,31.0
73,38,28,3.0
75,38,28,12.0
79,38,28,18.0
83,38,28,10.0
2,38,29,1.0
3,38,29,11.0
6,38,29,12.0
7,38,29,5.0
11,38,29,2.0
12,38,29,3.0
15,38,29,2.0
16,38,29,3.0
19,38,29,133.0
20,38,29,123.0
21,38,29,10.0
22,38,29,19.0
23,38,29,113.0
24,38,29,26.0
25,38,29,9.0
28,38,29,56.0
29,38,29,3.0
30,38,29,135.0
33,38,29,9.0
35,38,29,17.0
37,38,29,43.0
38,38,29,2.0
40,38,29,55.0
42,38,29,6.0
49,38,29,3.0
55,38,29,85.0
56,38,29,1.0
57,38,29,1.0
61,38,29,18.0
63,38,29,28.0
64,38,29,18.0
65,38,29,37.0
67,38,29,13.0
69,38,29,9.0
70,38,29,75.0
72,38,29,36.0
73,38,29,3.0
75,38,29,5.0
79,38,29,8.0
83,38,29,3.0
2,38,30,1.0
3,38,30,17.0
6,38,30,14.0
7,38,30,10.0
11,38,30,2.0
12,38,30,5.0
15,38,30,4.0
16,38,30,1.0
19,38,30,138.0
20,38,30,129.0
21,38,30,8.0
22,38,30,23.0
23,38,30,104.0
24,38,30,40.0
25,38,30,12.0
28,38,30,51.0
29,38,30,5.0
30,38,30,167.0
33,38,30,6.0
35,38,30,8.0
37,38,30,34.0
38,38,30,6.0
40,38,30,102.0
41,38,30,6.0
42,38,30,9.0
43,38,30,1.0
45,38,30,1.0
47,38,30,5.0
49,38,30,6.0
55,38,30,80.0
57,38,30,3.0
61,38,30,13.0
62,38,30,4.0
63,38,30,68.0
64,38,30,24.0
65,38,30,30.0
67,38,30,14.0
69,38,30,23.0
70,38,30,82.0
71,38,30,24.0
72,38,30,42.0
73,38,30,3.0
75,38,30,7.0
79,38,30,21.0
83,38,30,1.0
2,38,31,4.0
3,38,31,30.0
6,38,31,10.0
7,38,31,9.0
11,38,31,1.0
12,38,31,6.0
15,38,31,6.0
16,38,31,4.0
19,38,31,252.0
20,38,31,161.0
21,38,31,7.0
22,38,31,14.0
23,38,31,147.0
24,38,31,49.0
25,38,31,13.0
28,38,31,42.0
29,38,31,1.0
30,38,31,197.0
33,38,31,10.0
35,38,31,17.0
37,38,31,30.0
38,38,31,10.0
40,38,31,96.0
41,38,31,3.0
42,38,31,13.0
47,38,31,5.0
49,38,31,4.0
55,38,31,133.0
61,38,31,28.0
62,38,31,2.0
63,38,31,48.0
64,38,31,29.0
65,38,31,42.0
67,38,31,16.0
69,38,31,22.0
70,38,31,59.0
71,38,31,168.0
72,38,31,44.0
73,38,31,1.0
75,38,31,9.0
77,38,31,1.0
79,38,31,29.0
80,38,31,2.0
83,38,31,7.0
2,38,32,3.0
3,38,32,30.0
6,38,32,9.0
7,38,32,7.0
12,38,32,7.0
15,38,32,2.0
16,38,32,2.0
19,38,32,164.0
20,38,32,177.0
21,38,32,4.0
22,38,32,10.0
23,38,32,122.0
24,38,32,51.0
25,38,32,15.0
28,38,32,51.0
29,38,32,5.0
30,38,32,130.0
33,38,32,2.0
35,38,32,10.0
37,38,32,34.0
38,38,32,14.0
40,38,32,67.0
41,38,32,5.0
42,38,32,21.0
47,38,32,5.0
49,38,32,5.0
55,38,32,79.0
56,38,32,4.0
58,38,32,1.0
61,38,32,6.0
62,38,32,1.0
63,38,32,65.0
64,38,32,12.0
65,38,32,40.0
67,38,32,4.0
69,38,32,13.0
70,38,32,22.0
71,38,32,75.0
72,38,32,36.0
73,38,32,2.0
75,38,32,10.0
79,38,32,14.0
80,38,32,6.0
83,38,32,3.0
2,38,33,3.0
3,38,33,28.0
6,38,33,8.0
7,38,33,5.0
12,38,33,4.0
15,38,33,1.0
16,38,33,1.0
19,38,33,74.0
20,38,33,147.0
21,38,33,2.0
22,38,33,12.0
23,38,33,74.0
24,38,33,36.0
25,38,33,13.0
28,38,33,75.0
29,38,33,3.0
30,38,33,85.0
33,38,33,2.0
35,38,33,12.0
37,38,33,37.0
38,38,33,12.0
40,38,33,61.0
41,38,33,4.0
42,38,33,8.0
47,38,33,30.0
49,38,33,3.0
55,38,33,97.0
56,38,33,1.0
57,38,33,1.0
58,38,33,3.0
61,38,33,10.0
63,38,33,35.0
64,38,33,16.0
65,38,33,21.0
67,38,33,10.0
69,38,33,9.0
70,38,33,38.0
71,38,33,63.0
72,38,33,41.0
73,38,33,2.0
75,38,33,3.0
79,38,33,14.0
83,38,33,6.0
2,39,14,3.0
3,39,14,17.0
6,39,14,4.0
12,39,14,16.0
15,39,14,1.0
17,39,14,1.0
19,39,14,58.0
20,39,14,52.0
21,39,14,9.0
22,39,14,4.0
23,39,14,57.0
25,39,14,9.0
28,39,14,14.0
29,39,14,2.0
30,39,14,94.0
33,39,14,1.0
35,39,14,5.0
37,39,14,25.0
38,39,14,8.0
40,39,14,116.0
41,39,14,3.0
49,39,14,2.0
55,39,14,139.0
56,39,14,2.0
58,39,14,10.0
61,39,14,2.0
62,39,14,11.0
63,39,14,12.0
64,39,14,12.0
65,39,14,19.0
67,39,14,10.0
69,39,14,8.0
70,39,14,3.0
71,39,14,92.0
72,39,14,31.0
75,39,14,4.0
77,39,14,1.0
2,39,15,2.0
3,39,15,3.0
6,39,15,1.0
12,39,15,9.0
14,39,15,1.0
19,39,15,20.0
20,39,15,21.0
21,39,15,2.0
22,39,15,2.0
23,39,15,40.0
25,39,15,11.0
28,39,15,28.0
29,39,15,3.0
30,39,15,99.0
32,39,15,1.0
33,39,15,2.0
35,39,15,1.0
37,39,15,45.0
38,39,15,18.0
39,39,15,1.0
40,39,15,89.0
41,39,15,6.0
49,39,15,3.0
55,39,15,95.0
61,39,15,2.0
62,39,15,2.0
63,39,15,6.0
64,39,15,9.0
65,39,15,13.0
67,39,15,11.0
69,39,15,4.0
70,39,15,8.0
71,39,15,103.0
72,39,15,24.0
73,39,15,1.0
75,39,15,5.0
2,39,16,7.0
3,39,16,6.0
5,39,16,1.0
6,39,16,6.0
12,39,16,10.0
14,39,16,1.0
19,39,16,48.0
20,39,16,38.0
21,39,16,7.0
22,39,16,5.0
23,39,16,38.0
25,39,16,10.0
28,39,16,35.0
29,39,16,7.0
30,39,16,99.0
32,39,16,2.0
33,39,16,2.0
35,39,16,3.0
37,39,16,64.0
38,39,16,5.0
40,39,16,133.0
41,39,16,10.0
49,39,16,3.0
55,39,16,102.0
56,39,16,1.0
58,39,16,6.0
61,39,16,1.0
62,39,16,12.0
63,39,16,9.0
64,39,16,10.0
65,39,16,27.0
67,39,16,9.0
69,39,16,3.0
70,39,16,4.0
71,39,16,101.0
72,39,16,17.0
73,39,16,1.0
75,39,16,5.0
2,39,17,3.0
3,39,17,8.0
4,39,17,1.0
5,39,17,2.0
11,39,17,1.0
12,39,17,11.0
14,39,17,1.0
19,39,17,34.0
20,39,17,30.0
21,39,17,8.0
22,39,17,3.0
23,39,17,20.0
25,39,17,5.0
28,39,17,58.0
29,39,17,8.0
30,39,17,120.0
32,39,17,2.0
33,39,17,2.0
35,39,17,8.0
37,39,17,48.0
38,39,17,8.0
39,39,17,1.0
40,39,17,68.0
41,39,17,3.0
43,39,17,3.0
49,39,17,4.0
55,39,17,77.0
58,39,17,12.0
62,39,17,16.0
64,39,17,9.0
65,39,17,21.0
67,39,17,10.0
69,39,17,4.0
70,39,17,11.0
71,39,17,86.0
72,39,17,19.0
73,39,17,1.0
75,39,17,1.0
79,39,17,1.0
83,39,17,6.0
2,39,18,1.0
3,39,18,4.0
4,39,18,1.0
5,39,18,1.0
6,39,18,5.0
8,39,18,2.0
12,39,18,2.0
19,39,18,46.0
20,39,18,46.0
21,39,18,3.0
22,39,18,5.0
23,39,18,27.0
25,39,18,8.0
28,39,18,31.0
29,39,18,3.0
30,39,18,123.0
32,39,18,2.0
33,39,18,1.0
35,39,18,5.0
37,39,18,23.0
38,39,18,12.0
40,39,18,59.0
41,39,18,4.0
55,39,18,91.0
56,39,18,1.0
60,39,18,2.0
61,39,18,4.0
62,39,18,10.0
63,39,18,15.0
64,39,18,8.0
65,39,18,18.0
67,39,18,13.0
69,39,18,4.0
70,39,18,8.0
71,39,18,80.0
72,39,18,19.0
73,39,18,2.0
75,39,18,3.0
79,39,18,2.0
83,39,18,5.0
2,39,19,3.0
3,39,19,8.0
5,39,19,2.0
8,39,19,6.0
12,39,19,7.0
16,39,19,2.0
19,39,19,47.0
20,39,19,56.0
21,39,19,4.0
22,39,19,5.0
23,39,19,38.0
25,39,19,4.0
28,39,19,58.0
29,39,19,1.0
30,39,19,131.0
32,39,19,8.0
33,39,19,5.0
35,39,19,5.0
37,39,19,35.0
38,39,19,9.0
40,39,19,48.0
41,39,19,9.0
49,39,19,6.0
55,39,19,96.0
56,39,19,1.0
58,39,19,10.0
61,39,19,2.0
62,39,19,10.0
63,39,19,10.0
64,39,19,11.0
65,39,19,40.0
67,39,19,5.0
69,39,19,2.0
70,39,19,7.0
71,39,19,75.0
72,39,19,22.0
73,39,19,1.0
75,39,19,1.0
79,39,19,7.0
83,39,19,3.0
2,39,20,1.0
3,39,20,7.0
6,39,20,7.0
7,39,20,5.0
8,39,20,5.0
12,39,20,5.0
16,39,20,4.0
19,39,20,35.0
20,39,20,73.0
21,39,20,4.0
22,39,20,4.0
23,39,20,21.0
24,39,20,6.0
25,39,20,8.0
28,39,20,56.0
29,39,20,5.0
30,39,20,65.0
32,39,20,3.0
33,39,20,2.0
35,39,20,7.0
37,39,20,34.0
38,39,20,14.0
40,39,20,54.0
41,39,20,3.0
49,39,20,4.0
55,39,20,89.0
56,39,20,1.0
58,39,20,4.0
61,39,20,1.0
63,39,20,9.0
64,39,20,11.0
65,39,20,25.0
67,39,20,5.0
69,39,20,6.0
70,39,20,8.0
71,39,20,91.0
72,39,20,21.0
75,39,20,1.0
79,39,20,2.0
83,39,20,1.0
2,39,21,3.0
3,39,21,4.0
5,39,21,1.0
6,39,21,3.0
7,39,21,9.0
8,39,21,1.0
11,39,21,1.0
12,39,21,2.0
15,39,21,2.0
16,39,21,2.0
19,39,21,22.0
20,39,21,40.0
21,39,21,1.0
22,39,21,2.0
23,39,21,22.0
24,39,21,13.0
25,39,21,5.0
28,39,21,50.0
29,39,21,3.0
30,39,21,98.0
32,39,21,3.0
35,39,21,6.0
37,39,21,21.0
38,39,21,16.0
40,39,21,36.0
41,39,21,10.0
49,39,21,4.0
55,39,21,69.0
62,39,21,5.0
63,39,21,19.0
64,39,21,9.0
65,39,21,24.0
67,39,21,8.0
69,39,21,7.0
70,39,21,10.0
71,39,21,65.0
72,39,21,20.0
73,39,21,2.0
75,39,21,2.0
79,39,21,14.0
83,39,21,4.0
2,39,22,4.0
3,39,22,7.0
5,39,22,2.0
6,39,22,4.0
7,39,22,3.0
11,39,22,1.0
12,39,22,1.0
15,39,22,2.0
19,39,22,46.0
20,39,22,156.0
21,39,22,1.0
22,39,22,5.0
23,39,22,51.0
24,39,22,11.0
25,39,22,3.0
28,39,22,66.0
29,39,22,13.0
30,39,22,86.0
33,39,22,3.0
35,39,22,9.0
37,39,22,33.0
38,39,22,9.0
40,39,22,65.0
41,39,22,4.0
49,39,22,2.0
55,39,22,89.0
56,39,22,3.0
58,39,22,10.0
60,39,22,2.0
61,39,22,15.0
62,39,22,4.0
63,39,22,12.0
64,39,22,13.0
65,39,22,22.0
67,39,22,21.0
69,39,22,11.0
70,39,22,20.0
71,39,22,103.0
72,39,22,27.0
73,39,22,2.0
75,39,22,5.0
79,39,22,8.0
83,39,22,8.0
2,39,23,4.0
3,39,23,12.0
5,39,23,3.0
6,39,23,9.0
7,39,23,21.0
11,39,23,4.0
12,39,23,6.0
14,39,23,2.0
15,39,23,2.0
16,39,23,16.0
19,39,23,81.0
20,39,23,76.0
21,39,23,5.0
22,39,23,12.0
23,39,23,90.0
24,39,23,37.0
25,39,23,5.0
28,39,23,96.0
29,39,23,9.0
30,39,23,152.0
33,39,23,2.0
35,39,23,17.0
37,39,23,80.0
38,39,23,21.0
40,39,23,71.0
41,39,23,11.0
55,39,23,111.0
56,39,23,2.0
57,39,23,1.0
58,39,23,7.0
61,39,23,18.0
62,39,23,12.0
63,39,23,36.0
64,39,23,34.0
65,39,23,38.0
67,39,23,19.0
69,39,23,35.0
70,39,23,51.0
71,39,23,182.0
72,39,23,36.0
73,39,23,3.0
75,39,23,3.0
79,39,23,11.0
83,39,23,16.0
2,39,24,2.0
3,39,24,3.0
5,39,24,2.0
6,39,24,3.0
7,39,24,18.0
12,39,24,1.0
14,39,24,3.0
15,39,24,2.0
16,39,24,6.0
19,39,24,46.0
20,39,24,37.0
21,39,24,8.0
22,39,24,8.0
23,39,24,52.0
24,39,24,17.0
25,39,24,9.0
28,39,24,43.0
29,39,24,2.0
30,39,24,86.0
35,39,24,12.0
37,39,24,42.0
38,39,24,9.0
40,39,24,94.0
41,39,24,7.0
55,39,24,88.0
56,39,24,2.0
58,39,24,3.0
60,39,24,1.0
61,39,24,2.0
62,39,24,9.0
63,39,24,22.0
64,39,24,27.0
65,39,24,36.0
67,39,24,11.0
69,39,24,7.0
70,39,24,19.0
71,39,24,100.0
72,39,24,23.0
73,39,24,3.0
75,39,24,2.0
79,39,24,11.0
83,39,24,10.0
2,39,25,2.0
3,39,25,2.0
15,39,25,2.0
19,39,25,34.0
20,39,25,53.0
21,39,25,4.0
22,39,25,5.0
23,39,25,35.0
24,39,25,21.0
25,39,25,7.0
28,39,25,23.0
30,39,25,94.0
33,39,25,1.0
35,39,25,5.0
37,39,25,40.0
38,39,25,9.0
40,39,25,52.0
41,39,25,2.0
43,39,25,1.0
55,39,25,67.0
56,39,25,1.0
58,39,25,7.0
61,39,25,10.0
62,39,25,4.0
63,39,25,27.0
64,39,25,29.0
65,39,25,43.0
67,39,25,13.0
69,39,25,22.0
70,39,25,17.0
71,39,25,102.0
72,39,25,32.0
73,39,25,2.0
75,39,25,1.0
79,39,25,3.0
83,39,25,1.0
2,39,26,3.0
3,39,26,12.0
7,39,26,2.0
11,39,26,1.0
12,39,26,1.0
19,39,26,28.0
20,39,26,68.0
21,39,26,4.0
22,39,26,8.0
23,39,26,29.0
24,39,26,14.0
25,39,26,8.0
28,39,26,35.0
29,39,26,3.0
30,39,26,60.0
33,39,26,2.0
35,39,26,16.0
37,39,26,55.0
38,39,26,14.0
40,39,26,83.0
41,39,26,12.0
43,39,26,1.0
49,39,26,7.0
55,39,26,108.0
56,39,26,4.0
58,39,26,2.0
61,39,26,7.0
62,39,26,10.0
63,39,26,17.0
64,39,26,20.0
65,39,26,51.0
67,39,26,11.0
69,39,26,9.0
70,39,26,30.0
71,39,26,94.0
72,39,26,26.0
73,39,26,3.0
75,39,26,1.0
79,39,26,9.0
83,39,26,5.0
2,39,27,1.0
3,39,27,2.0
6,39,27,2.0
7,39,27,2.0
11,39,27,1.0
12,39,27,1.0
19,39,27,28.0
20,39,27,59.0
21,39,27,2.0
22,39,27,4.0
23,39,27,12.0
24,39,27,11.0
25,39,27,4.0
28,39,27,28.0
29,39,27,2.0
30,39,27,185.0
33,39,27,1.0
35,39,27,11.0
37,39,27,42.0
38,39,27,9.0
40,39,27,60.0
41,39,27,2.0
49,39,27,2.0
55,39,27,63.0
56,39,27,5.0
58,39,27,6.0
61,39,27,11.0
62,39,27,2.0
63,39,27,15.0
64,39,27,10.0
65,39,27,30.0
67,39,27,5.0
69,39,27,11.0
70,39,27,13.0
71,39,27,69.0
72,39,27,18.0
73,39,27,1.0
75,39,27,1.0
79,39,27,16.0
83,39,27,7.0
2,39,28,2.0
3,39,28,6.0
5,39,28,1.0
7,39,28,6.0
12,39,28,3.0
16,39,28,2.0
19,39,28,32.0
20,39,28,100.0
21,39,28,5.0
23,39,28,25.0
24,39,28,14.0
25,39,28,4.0
28,39,28,75.0
29,39,28,11.0
30,39,28,91.0
33,39,28,1.0
35,39,28,8.0
37,39,28,28.0
38,39,28,11.0
40,39,28,74.0
41,39,28,3.0
42,39,28,9.0
49,39,28,9.0
55,39,28,83.0
56,39,28,2.0
58,39,28,4.0
61,39,28,5.0
62,39,28,5.0
63,39,28,15.0
64,39,28,9.0
65,39,28,16.0
67,39,28,3.0
69,39,28,6.0
70,39,28,31.0
71,39,28,99.0
72,39,28,21.0
79,39,28,11.0
83,39,28,10.0
2,39,29,1.0
3,39,29,6.0
6,39,29,6.0
7,39,29,5.0
12,39,29,1.0
16,39,29,1.0
19,39,29,28.0
20,39,29,48.0
21,39,29,3.0
22,39,29,5.0
23,39,29,39.0
24,39,29,18.0
25,39,29,2.0
28,39,29,10.0
29,39,29,2.0
30,39,29,74.0
33,39,29,2.0
35,39,29,4.0
37,39,29,33.0
38,39,29,9.0
40,39,29,47.0
41,39,29,3.0
42,39,29,8.0
47,39,29,1.0
49,39,29,10.0
55,39,29,73.0
56,39,29,4.0
58,39,29,5.0
61,39,29,9.0
62,39,29,3.0
63,39,29,7.0
64,39,29,13.0
65,39,29,24.0
67,39,29,2.0
69,39,29,7.0
70,39,29,13.0
71,39,29,69.0
72,39,29,19.0
75,39,29,1.0
79,39,29,10.0
80,39,29,8.0
83,39,29,9.0
2,39,30,1.0
3,39,30,4.0
5,39,30,2.0
6,39,30,3.0
7,39,30,3.0
11,39,30,2.0
12,39,30,1.0
15,39,30,1.0
19,39,30,39.0
20,39,30,44.0
21,39,30,3.0
22,39,30,3.0
23,39,30,27.0
24,39,30,9.0
25,39,30,4.0
28,39,30,11.0
29,39,30,1.0
30,39,30,43.0
33,39,30,1.0
35,39,30,4.0
37,39,30,43.0
38,39,30,7.0
40,39,30,84.0
41,39,30,9.0
42,39,30,4.0
43,39,30,1.0
47,39,30,3.0
49,39,30,6.0
55,39,30,63.0
56,39,30,1.0
58,39,30,3.0
61,39,30,4.0
62,39,30,1.0
63,39,30,34.0
64,39,30,10.0
65,39,30,19.0
67,39,30,5.0
69,39,30,12.0
70,39,30,16.0
71,39,30,60.0
72,39,30,25.0
75,39,30,1.0
79,39,30,10.0
80,39,30,2.0
83,39,30,9.0
2,39,31,1.0
3,39,31,8.0
6,39,31,2.0
7,39,31,9.0
12,39,31,2.0
15,39,31,1.0
16,39,31,2.0
19,39,31,83.0
20,39,31,69.0
21,39,31,8.0
22,39,31,5.0
23,39,31,70.0
24,39,31,27.0
25,39,31,1.0
28,39,31,15.0
30,39,31,114.0
33,39,31,1.0
35,39,31,3.0
37,39,31,45.0
38,39,31,18.0
40,39,31,64.0
41,39,31,5.0
42,39,31,4.0
47,39,31,45.0
49,39,31,8.0
55,39,31,57.0
61,39,31,12.0
63,39,31,31.0
64,39,31,20.0
65,39,31,18.0
67,39,31,4.0
69,39,31,6.0
70,39,31,30.0
71,39,31,92.0
72,39,31,14.0
73,39,31,2.0
75,39,31,3.0
79,39,31,7.0
80,39,31,1.0
83,39,31,3.0
2,39,32,1.0
3,39,32,14.0
6,39,32,3.0
7,39,32,1.0
12,39,32,2.0
14,39,32,1.0
19,39,32,70.0
20,39,32,110.0
21,39,32,1.0
22,39,32,4.0
23,39,32,59.0
24,39,32,14.0
25,39,32,6.0
28,39,32,36.0
29,39,32,2.0
30,39,32,128.0
33,39,32,1.0
35,39,32,5.0
37,39,32,47.0
38,39,32,18.0
40,39,32,34.0
41,39,32,4.0
42,39,32,8.0
47,39,32,65.0
49,39,32,1.0
55,39,32,37.0
56,39,32,2.0
60,39,32,1.0
61,39,32,5.0
62,39,32,1.0
63,39,32,13.0
64,39,32,10.0
65,39,32,16.0
67,39,32,3.0
69,39,32,8.0
70,39,32,21.0
71,39,32,117.0
72,39,32,22.0
73,39,32,1.0
79,39,32,3.0
80,39,32,9.0
83,39,32,3.0
2,39,33,2.0
3,39,33,13.0
5,39,33,1.0
6,39,33,3.0
7,39,33,5.0
12,39,33,5.0
14,39,33,1.0
15,39,33,1.0
16,39,33,1.0
19,39,33,18.0
20,39,33,118.0
22,39,33,8.0
23,39,33,25.0
24,39,33,18.0
25,39,33,6.0
28,39,33,48.0
29,39,33,2.0
30,39,33,44.0
33,39,33,1.0
35,39,33,2.0
37,39,33,216.0
38,39,33,16.0
40,39,33,48.0
41,39,33,3.0
42,39,33,12.0
47,39,33,96.0
49,39,33,1.0
55,39,33,47.0
56,39,33,2.0
58,39,33,1.0
61,39,33,14.0
62,39,33,1.0
63,39,33,28.0
64,39,33,13.0
65,39,33,15.0
67,39,33,3.0
69,39,33,9.0
70,39,33,25.0
71,39,33,87.0
72,39,33,23.0
73,39,33,1.0
75,39,33,2.0
79,39,33,5.0
83,39,33,7.0
19,40,14,9.0
20,40,14,15.0
23,40,14,25.0
28,40,14,3.0
30,40,14,29.0
37,40,14,3.0
38,40,14,3.0
40,40,14,17.0
41,40,14,1.0
61,40,14,1.0
62,40,14,14.0
63,40,14,67.0
64,40,14,34.0
65,40,14,65.0
67,40,14,35.0
69,40,14,4.0
70,40,14,2.0
71,40,14,65.0
72,40,14,104.0
19,40,15,8.0
20,40,15,3.0
23,40,15,23.0
28,40,15,5.0
30,40,15,14.0
37,40,15,2.0
38,40,15,1.0
40,40,15,3.0
61,40,15,1.0
62,40,15,7.0
63,40,15,53.0
64,40,15,18.0
65,40,15,45.0
67,40,15,15.0
69,40,15,10.0
70,40,15,4.0
71,40,15,59.0
72,40,15,67.0
19,40,16,13.0
20,40,16,8.0
23,40,16,28.0
28,40,16,4.0
30,40,16,24.0
32,40,16,1.0
37,40,16,3.0
38,40,16,2.0
40,40,16,6.0
61,40,16,2.0
62,40,16,5.0
63,40,16,47.0
64,40,16,17.0
65,40,16,35.0
67,40,16,13.0
69,40,16,8.0
70,40,16,8.0
71,40,16,47.0
72,40,16,46.0
19,40,17,24.0
20,40,17,17.0
23,40,17,18.0
28,40,17,12.0
30,40,17,20.0
37,40,17,1.0
40,40,17,12.0
61,40,17,2.0
62,40,17,4.0
63,40,17,42.0
64,40,17,22.0
65,40,17,23.0
67,40,17,9.0
69,40,17,14.0
70,40,17,4.0
71,40,17,48.0
72,40,17,60.0
19,40,18,14.0
20,40,18,10.0
23,40,18,27.0
28,40,18,8.0
30,40,18,19.0
32,40,18,1.0
37,40,18,1.0
38,40,18,1.0
40,40,18,13.0
61,40,18,2.0
62,40,18,4.0
63,40,18,74.0
64,40,18,27.0
65,40,18,26.0
67,40,18,11.0
69,40,18,12.0
70,40,18,5.0
71,40,18,36.0
72,40,18,55.0
19,40,19,33.0
20,40,19,9.0
23,40,19,39.0
28,40,19,5.0
30,40,19,15.0
32,40,19,6.0
38,40,19,1.0
40,40,19,3.0
61,40,19,6.0
62,40,19,5.0
63,40,19,58.0
64,40,19,26.0
65,40,19,20.0
67,40,19,12.0
69,40,19,13.0
70,40,19,11.0
71,40,19,31.0
72,40,19,43.0
3,40,20,1.0
12,40,20,1.0
19,40,20,19.0
20,40,20,25.0
23,40,20,28.0
28,40,20,21.0
30,40,20,10.0
32,40,20,3.0
37,40,20,3.0
40,40,20,9.0
61,40,20,10.0
62,40,20,1.0
63,40,20,41.0
64,40,20,17.0
65,40,20,28.0
67,40,20,21.0
69,40,20,14.0
70,40,20,19.0
71,40,20,49.0
72,40,20,54.0
19,40,21,31.0
20,40,21,16.0
23,40,21,23.0
28,40,21,15.0
29,40,21,2.0
30,40,21,64.0
32,40,21,3.0
37,40,21,3.0
38,40,21,1.0
40,40,21,6.0
61,40,21,8.0
62,40,21,2.0
63,40,21,58.0
64,40,21,20.0
65,40,21,22.0
67,40,21,19.0
69,40,21,22.0
70,40,21,17.0
71,40,21,39.0
72,40,21,51.0
19,40,22,13.0
20,40,22,20.0
23,40,22,45.0
24,40,22,1.0
28,40,22,20.0
29,40,22,1.0
30,40,22,30.0
32,40,22,1.0
37,40,22,1.0
40,40,22,2.0
61,40,22,10.0
62,40,22,5.0
63,40,22,67.0
64,40,22,23.0
65,40,22,29.0
67,40,22,28.0
69,40,22,8.0
70,40,22,61.0
71,40,22,84.0
72,40,22,66.0
19,40,23,20.0
20,40,23,42.0
23,40,23,65.0
24,40,23,6.0
28,40,23,19.0
29,40,23,3.0
30,40,23,27.0
61,40,23,42.0
62,40,23,5.0
63,40,23,159.0
64,40,23,76.0
65,40,23,93.0
67,40,23,36.0
69,40,23,41.0
70,40,23,108.0
71,40,23,148.0
72,40,23,130.0
79,40,23,4.0
19,40,24,15.0
20,40,24,20.0
23,40,24,18.0
24,40,24,7.0
28,40,24,13.0
29,40,24,2.0
30,40,24,18.0
35,40,24,2.0
61,40,24,12.0
62,40,24,5.0
63,40,24,41.0
64,40,24,39.0
65,40,24,67.0
67,40,24,9.0
69,40,24,14.0
70,40,24,40.0
71,40,24,42.0
72,40,24,79.0
2,41,0,42.0
3,41,0,4.0
4,41,0,13.0
5,41,0,17.0
6,41,0,26.0
11,41,0,14.0
13,41,0,2.0
14,41,0,4.0
15,41,0,9.0
19,41,0,195.0
21,41,0,123.0
22,41,0,17.0
23,41,0,82.0
25,41,0,15.0
28,41,0,101.0
29,41,0,9.0
30,41,0,471.0
33,41,0,5.0
35,41,0,10.0
37,41,0,130.0
38,41,0,61.0
40,41,0,341.0
41,41,0,31.0
43,41,0,1.0
49,41,0,5.0
55,41,0,7.0
56,41,0,1.0
59,41,0,7.0
62,41,0,9.0
63,41,0,19.0
65,41,0,12.0
67,41,0,21.0
69,41,0,5.0
70,41,0,9.0
72,41,0,17.0
73,41,0,9.0
75,41,0,74.0
77,41,0,19.0
81,41,0,9.0
82,41,0,25.0
83,41,0,27.0
2,41,1,47.0
3,41,1,8.0
4,41,1,6.0
5,41,1,13.0
6,41,1,14.0
11,41,1,12.0
13,41,1,3.0
14,41,1,6.0
15,41,1,9.0
19,41,1,248.0
21,41,1,67.0
22,41,1,13.0
23,41,1,137.0
25,41,1,1.0
28,41,1,108.0
29,41,1,16.0
30,41,1,448.0
33,41,1,9.0
35,41,1,4.0
37,41,1,129.0
38,41,1,28.0
40,41,1,279.0
41,41,1,33.0
43,41,1,3.0
45,41,1,1.0
49,41,1,14.0
55,41,1,5.0
62,41,1,11.0
63,41,1,12.0
64,41,1,1.0
65,41,1,16.0
67,41,1,10.0
69,41,1,3.0
70,41,1,6.0
72,41,1,5.0
73,41,1,8.0
75,41,1,56.0
77,41,1,15.0
79,41,1,1.0
81,41,1,2.0
82,41,1,26.0
83,41,1,23.0
2,41,2,13.0
3,41,2,4.0
4,41,2,10.0
5,41,2,4.0
6,41,2,6.0
11,41,2,5.0
13,41,2,3.0
15,41,2,3.0
19,41,2,213.0
21,41,2,64.0
22,41,2,8.0
23,41,2,87.0
25,41,2,14.0
28,41,2,146.0
29,41,2,19.0
30,41,2,453.0
